X,Y,ID,NOMBRE,MUNICIPIO,PROVINCIA,ALTURA,LATITUD,LONGITUD
-1.380555555555556,38.232777777777777,7145D,Cieza,Cieza,Murcia,265,38 13 58,-01 22 50
-1.305833333333333,38.128055555555555,7158X,Archena,Archena,Murcia,150,38 07 41,-01 18 21
-1.449166666666667,38.041388888888889,7172X,Mula,Mula,Murcia,255,38 02 29,-01 26 57
-1.170833333333333,38.001944444444447,7178I,Murcia,Murcia,Murcia,61,38 00 07,-01 10 15
-2.058333333333333,37.926111111111112,7195X,"Caravaca de La Cruz, Los Royos",Caravaca de la Cruz,Murcia,985,37 55 34,-02 03 30
-1.869722222222222,37.844722222222224,7203A,"Lorca, Zarcilla de Ramos",Lorca,Murcia,646,37 50 41,-01 52 11
-1.687222222222222,37.654722222222219,7209,Lorca,Lorca,Murcia,320,37 39 17,-01 41 14
-1.797222222222222,37.568055555555553,7211B,Puerto Lumbreras,Puerto Lumbreras,Murcia,445,37 34 05,-01 47 50
-1.502222222222222,37.761944444444445,7218X,Totana,Totana,Murcia,225,37 45 43,-01 30 08
-1.334722222222222,37.861666666666665,7227X,Alhama de Murcia,Alhama de Murcia,Murcia,157,37 51 42,-01 20 05
-1.158611111111111,38.138888888888886,7237E,Molina de Segura,Molina de Segura,Murcia,170,38 08 20,-01 09 31
-1.043888888888889,38.203888888888891,7250X,Abanilla,Abanilla,Murcia,200,38 12 14,-01 02 38
-1.159444444444444,38.601666666666667,7275C,Yecla,Yecla,Murcia,640,38 36 06,-01 09 34
-1.543055555555556,43.135833333333331,1002Y,"Baztan, Irurita",Baztan,Navarra,183,43 08 09,-01 32 35
-1.677222222222222,43.279444444444444,1010X,Bera,Bera,Navarra,45,43 16 46,-01 40 38
-1.950833333333333,43.085,1033X,Areso,Areso,Navarra,520,43 05 06,-01 57 03
-2.183888888888889,42.570277777777775,9171K,Los Arcos,"Arcos, Los",Navarra,470,42 34 13,-02 11 02
-2.055555555555555,42.374166666666667,9174,Sartaguda,Sartaguda,Navarra,310,42 22 27,-02 03 20
-1.300277777777778,42.896111111111111,9228J,Oroz-Betelu/Orotz-Betelu,Oroz-Betelu/Orotz-Betelu,Navarra,635,42 53 46,-01 18 01
-1.117222222222222,42.7175,9238X,Navascués/Nabaskoze,Navascués/Nabaskoze,Navarra,615,42 43 03,-01 07 02
-1.366388888888889,42.521388888888886,9245X,Cáseda,Cáseda,Navarra,440,42 31 17,-01 21 59
-1.655555555555555,42.489166666666669,9252X,Olite/Erriberri,Olite/Erriberri,Navarra,390,42 29 21,-01 39 20
-1.516944444444444,42.970555555555556,9257X,"Esteribar, Eugui",Esteribar,Navarra,615,42 58 14,-01 31 01
